"species","lon","lat","countryCode","gbifID"
"Mytilus edulis",10.1713,54.4341,"DE",1052813163
"Mytilus edulis",-72.54241,41.24947,"US",1065593366
"Mytilus edulis",8.30919,62.85953,"NO",1092471747
"Mytilus edulis",7.4383,58.01502,"NO",1092527525
"Mytilus edulis",10.1796,54.3591,"DE",1065564418
"Mytilus edulis",8.69864,63.80062,"NO",1092527523
"Mytilus edulis",12.5486,56.8557,"SE",1062031755
"Mytilus edulis",10.1751,54.344,"DE",1065564419
"Mytilus edulis",-74.1047,39.76105,"US",1098895006
"Mytilus edulis",11.6681,57.7425,"SE",1062152721
"Mytilus edulis",16.4032,56.3943,"SE",1063823642
"Mytilus edulis",-73.0382,40.9651,"US",1088951213
"Mytilus edulis",7.28831,58.03191,"NO",1092630884
"Mytilus edulis",16.5437,56.3316,"SE",1065490386
"Mytilus edulis",-74.0082,40.47385,"US",1088956533
"Mytilus edulis",-74.77318,39.06047,"US",1092901540
"Mytilus edulis",12.5006,56.2761,"SE",1123627293
"Mytilus edulis",12.9073,56.6275,"SE",1123098014
"Mytilus edulis",11.8508,57.626,"SE",1123699876
"Mytilus edulis",-74.00979,40.18317,"US",1122962084
"Mytilus edulis",18.6172,57.8575,"SE",1123680523
"Mytilus edulis",-5.46895,50.20392,"GB",1122964066
"Mytilus edulis",-68.30458,44.28245,"US",1132408287
"Mytilus edulis",11.6345,57.7203,"SE",1123447658
"Mytilus edulis",17.5887,58.9492,"SE",1123660795
"Mytilus edulis",11.3539,58.1286,"SE",1123764671
"Mytilus edulis",11.2189,58.3597,"SE",1135216512
"Mytilus edulis",11.6427,57.7147,"SE",1135383932
"Mytilus edulis",11.2682,58.4399,"SE",1135574921
"Mytilus edulis",16.6281,56.8714,"SE",1135228784
"Mytilus edulis",16.7618,57.7087,"SE",1135241527
"Mytilus edulis",-75.5911,35.90402,"US",1088891187
"Mytilus edulis",10.38702,59.26604,"NO",1049647006
"Mytilus edulis",11.49239,54.02774,"DE",922426020
"Mytilus edulis",-75.08958,38.32405,"US",891039750
"Mytilus edulis",10.465,59.22491,"NO",1049647466
"Mytilus edulis",10.38149,59.2504,"NO",1050058464
"Mytilus edulis",8.63326,62.98921,"NO",1050058462
"Mytilus edulis",8.29277,62.92861,"NO",1049648154
"Mytilus edulis",7.06256,57.99036,"NO",1049663033
"Mytilus edulis",8.17765,62.91109,"NO",1049648171
"Mytilus edulis",12.5683,56.278,"SE",890611023
"Mytilus edulis",12.36837,54.32804,"DE",922424140
"Mytilus edulis",-9.56782,52.57108,"IE",1134526828
"Mytilus edulis",7.44818,62.90617,"NO",1049663065
"Mytilus edulis",-9.8407,52.35954,"IE",1134526804
"Mytilus edulis",10.21177,54.41407,"DE",922424580
"Mytilus edulis",10.24338,54.43251,"DE",922424866
"Mytilus edulis",10.03807,54.53841,"DE",922426501
"Mytilus edulis",-9.68198,52.5093,"IE",1134526780
"Mytilus edulis",-9.69854,52.4803,"IE",1134526830
"Mytilus edulis",16.5633,57.9687,"SE",1038348896
"Mytilus edulis",11.008,54.44205,"DE",922419030
"Mytilus edulis",11.1743,54.40155,"DE",922425078
"Mytilus edulis",-6.10009,53.37278,"IE",1133930233
"Mytilus edulis",-10.14934,51.75929,"IE",1133925174
"Mytilus edulis",8.67996,54.6679,"DE",922419938
"Mytilus edulis",-6.09969,53.38176,"IE",1133930218
"Mytilus edulis",-6.06925,53.39026,"IE",1133930958
"Mytilus edulis",-10.1421,51.75942,"IE",1133925216
"Mytilus edulis",-72.79676,41.279,"US",1039277689
"Mytilus edulis",10.1763,54.3898,"DE",930945835
"Mytilus edulis",10.88054,54.09016,"DE",1038736111
"Mytilus edulis",18.9138,57.9238,"SE",932214988
"Mytilus edulis",-74.0854,39.85078,"US",1088892794
"Mytilus edulis",8.30603,54.9299,"DE",1038735918
"Mytilus edulis",-4.10569,57.71932,"GB",1088893437
"Mytilus edulis",8.85824,54.13388,"DE",1038735938
"Mytilus edulis",18.2682,59.2598,"SE",932642435
"Mytilus edulis",-10.44696,52.17236,"IE",1134526717
"Mytilus edulis",18.1107,58.8821,"SE",997821780
"Mytilus edulis",6.71402,53.5974,"DE",1038736507
"Mytilus edulis",11.2607,58.4448,"SE",997848570
"Mytilus edulis",24.4049,59.9842,"FI",998033838
"Mytilus edulis",-70.27977,43.56008,"US",1024198881
"Mytilus edulis",-75.70018,36.08294,"US",1024210123
"Mytilus edulis",11.13915,63.792,"NO",1049663216
"Mytilus edulis",-6.02363,52.92984,"IE",1134526888
"Mytilus edulis",-6.09067,53.19694,"IE",1134526871
"Mytilus edulis",-72.9706,41.24027,"US",1039254030
"Mytilus edulis",18.0532,57.3142,"SE",997972238
"Mytilus edulis",17.0926,58.6524,"SE",1036626294
"Mytilus edulis",12.3629,56.9218,"SE",1036576449
"Mytilus edulis",-68.22105,44.51967,"US",1038332887
"Mytilus edulis",-68.1424,44.29574,"US",1135344654
"Mytilus edulis",12.6246,56.4275,"SE",1046540137
"Mytilus edulis",-73.12639,41.20655,"US",1039232727
"Mytilus edulis",-73.23296,41.14339,"US",1042817483
"Mytilus edulis",16.6606,56.5669,"SE",1051391091
"Mytilus edulis",5.58126,60.87284,"NO",1049644132
"Mytilus edulis",-3.03947,53.46496,"GB",805165779
"Mytilus edulis",12.3617,56.9215,"SE",756582829
"Mytilus edulis",21.71819,61.50641,"FI",922421541
"Mytilus edulis",10.67802,54.35936,"DE",922420246
"Mytilus edulis",4.78579,53.00172,"NL",922424125
"Mytilus edulis",7.90417,62.99092,"NO",1049645419
"Mytilus edulis",4.87621,53.0668,"NL",922424002
"Mytilus edulis",10.59244,59.41724,"NO",1049647668
"Mytilus edulis",8.49998,53.92223,"DE",922423734
"Mytilus edulis",10.41574,59.26111,"NO",1092471734
"Mytilus edulis",12.6725,56.2409,"SE",895642482
"Mytilus edulis",10.02578,54.63216,"DE",922422052
"Mytilus edulis",7.40101,53.73551,"DE",922418978
"Mytilus edulis",10.85398,53.89392,"DE",922425808
"Mytilus edulis",12.6269,56.4278,"SE",856072985
"Mytilus edulis",12.948,55.7276,"SE",856072386
"Mytilus edulis",8.33129,54.68696,"DE",922423147
"Mytilus edulis",14.3489,55.5619,"SE",856073018
"Mytilus edulis",13.6749,55.4158,"SE",856072604
"Mytilus edulis",10.67991,54.30761,"DE",922423112
"Mytilus edulis",-5.23055,49.97531,"GB",899940367
"Mytilus edulis",8.2994,62.91799,"NO",1049645259
"Mytilus edulis",8.55904,54.56689,"DE",922421037
"Mytilus edulis",6.97563,53.6779,"DE",922424807
"Mytilus edulis",10.86891,53.95669,"DE",922423990
"Mytilus edulis",10.49315,59.83529,"NO",1049647146
"Mytilus edulis",-70.66893,42.59593,"US",899941243
"Mytilus edulis",17.00907,57.33472,"SE",922424151
"Mytilus edulis",-4.05509,52.47934,"GB",245770560
"Mytilus edulis",-73.10292,41.1553,"US",864870546
"Mytilus edulis",11.72907,54.15453,"DE",922423426
"Mytilus edulis",14.48464,67.32967,"NO",1049645080
"Mytilus edulis",8.64281,54.37736,"DE",922418420
"Mytilus edulis",8.84605,54.03238,"DE",922419767
"Mytilus edulis",16.7215,57.8664,"SE",931768913
"Mytilus edulis",16.6355,57.8769,"SE",931767960
"Mytilus edulis",16.6753,57.8405,"SE",931767888
"Mytilus edulis",16.6873,57.8755,"SE",931767230
"Mytilus edulis",16.7111,57.8662,"SE",931767847
"Mytilus edulis",18.9492,57.7562,"SE",932536506
"Mytilus edulis",16.6394,57.855,"SE",931768609
"Mytilus edulis",10.66304,59.91139,"NO",1049645783
"Mytilus edulis",17.0925,58.6524,"SE",875032836
"Mytilus edulis",10.4601,59.16614,"NO",1049646641
"Mytilus edulis",16.6964,57.8653,"SE",931767999
"Mytilus edulis",16.6648,57.8536,"SE",931768365
"Mytilus edulis",14.20704,68.15404,"NO",1042015864
"Mytilus edulis",16.7195,57.8636,"SE",931767971
"Mytilus edulis",7.71807,53.77743,"DE",922425736
"Mytilus edulis",16.1803,56.4814,"SE",931768869
"Mytilus edulis",16.1525,56.4642,"SE",931768926
"Mytilus edulis",16.1725,56.4782,"SE",931768385
"Mytilus edulis",12.4633,54.41713,"DE",922422378
"Mytilus edulis",11.31255,54.40303,"DE",922422936
"Mytilus edulis",16.1752,56.4915,"SE",931768737
"Mytilus edulis",16.9734,57.0373,"SE",931767138
"Mytilus edulis",16.1653,56.4674,"SE",931767509
"Mytilus edulis",12.53077,54.46525,"DE",922423032
"Mytilus edulis",7.77077,53.77266,"DE",922420146
"Mytilus edulis",16.9877,57.0103,"SE",931767993
"Mytilus edulis",16.9473,56.9972,"SE",931768988
"Mytilus edulis",16.192,56.4924,"SE",931769116
"Mytilus edulis",10.50433,59.82884,"NO",1049645252
"Mytilus edulis",16.1672,56.4619,"SE",931767184
"Mytilus edulis",11.18279,54.51281,"DE",922419099
"Mytilus edulis",16.9603,57.0117,"SE",931767416
"Mytilus edulis",16.1335,56.4402,"SE",931768847
"Mytilus edulis",12.5819,56.8382,"SE",874920909
"Mytilus edulis",18.3529,57.055,"SE",875135898
"Mytilus edulis",16.9818,57.0237,"SE",931767215
"Mytilus edulis",16.1778,56.475,"SE",931768628
"Mytilus edulis",16.9615,57.0261,"SE",931766138
"Mytilus edulis",16.1489,56.4585,"SE",931768141
"Mytilus edulis",16.1749,56.4659,"SE",931767446
"Mytilus edulis",16.9467,56.9852,"SE",931767599
"Mytilus edulis",8.6095,54.38216,"DE",922422290
"Mytilus edulis",16.169,56.4702,"SE",931768856
"Mytilus edulis",7.69324,53.76987,"DE",922424500
"Mytilus edulis",-3.01364,53.64498,"GB",795688146
"Mytilus edulis",-0.26155,54.21516,"GB",732465540
"Mytilus edulis",-5.80942,54.65768,"IE",463336415
"Mytilus edulis",-0.26917,54.21617,"GB",732465527
"Mytilus edulis",10.86479,53.91951,"DE",922426341
"Mytilus edulis",10.88822,53.95553,"DE",922423530
"Mytilus edulis",-4.39888,54.20292,"GB",802865636
"Mytilus edulis",-3.10205,53.5543,"GB",795688171
"Mytilus edulis",-2.04371,49.14095,"JE",802489568
"Mytilus edulis",-3.58076,54.58319,"GB",802491971
"Mytilus edulis",-0.77645,50.72647,"GB",802639039
"Mytilus edulis",8.37063,54.98626,"DE",922425576
"Mytilus edulis",-3.07323,53.6085,"GB",795682952
"Mytilus edulis",-3.03991,53.48294,"GB",795682956
"Mytilus edulis",-3.10252,53.57228,"GB",795689841
"Mytilus edulis",-5.4259,55.93614,"GB",803289214
"Mytilus edulis",-1.602,55.63986,"GB",803232721
"Mytilus edulis",-9.85942,53.62066,"IE",866273413
"Mytilus edulis",-3.0705,53.50065,"GB",795688995
"Mytilus edulis",-9.85832,53.61991,"IE",802868820
"Mytilus edulis",6.55938,53.33667,"NL",922421823
"Mytilus edulis",-3.17308,54.07367,"GB",802492038
"Mytilus edulis",-3.17453,54.07096,"GB",802492227
"Mytilus edulis",-3.50748,50.4776,"GB",803171850
"Mytilus edulis",-3.63544,50.22311,"GB",803172385
"Mytilus edulis",-0.78206,54.56042,"GB",732465037
"Mytilus edulis",-6.33356,49.97554,"GB",802231140
"Mytilus edulis",-5.72905,54.67243,"IE",728964454
"Mytilus edulis",-1.04745,54.62078,"GB",732465023
"Mytilus edulis",-5.18423,51.75361,"GB",802860779
"Mytilus edulis",-3.50751,50.4785,"GB",803175817
"Mytilus edulis",12.03192,54.17469,"DE",922419353
"Mytilus edulis",-0.74575,54.53399,"GB",732465038
"Mytilus edulis",1.0895,51.06348,"GB",802246016
"Mytilus edulis",5.22538,60.96342,"NO",682598305
"Mytilus edulis",-5.03519,50.51524,"GB",802228811
"Mytilus edulis",7.90535,53.71418,"DE",922421020
"Mytilus edulis",-3.48783,50.3906,"GB",803177894
"Mytilus edulis",7.53812,53.7504,"DE",922419525
"Mytilus edulis",-4.26118,53.36221,"GB",251608190
"Mytilus edulis",12.5518,56.8554,"SE",756571394
"Mytilus edulis",-0.40542,54.30255,"GB",732465094
"Mytilus edulis",-4.60345,52.93438,"GB",806695322
"Mytilus edulis",-0.67094,54.50532,"GB",732465075
"Mytilus edulis",-5.83826,57.33853,"GB",796701292
"Mytilus edulis",-9.8545,51.64521,"IE",802874546
"Mytilus edulis",-0.34621,54.24602,"GB",803218186
"Mytilus edulis",-9.8555,51.64617,"IE",866274816
"Mytilus edulis",8.85326,54.55793,"DE",922420983
"Mytilus edulis",-2.98901,53.40021,"GB",802491800
"Mytilus edulis",-2.98897,53.39842,"GB",802491894
"Mytilus edulis",-0.41836,54.32609,"GB",732465104
"Mytilus edulis",-5.09341,51.9935,"GB",802856657
"Mytilus edulis",1.85654,52.88049,"GB",803277108
"Mytilus edulis",12.17242,54.18185,"DE",922421050
"Mytilus edulis",-3.64108,50.22393,"GB",803172641
"Mytilus edulis",-3.49205,50.39055,"GB",803171701
"Mytilus edulis",12.6682,56.719,"SE",751770805
"Mytilus edulis",1.37866,51.13284,"GB",802245507
"Mytilus edulis",-5.09335,51.99261,"GB",802856867
"Mytilus edulis",-0.20472,50.81801,"GB",802638384
"Mytilus edulis",-0.20752,50.81895,"GB",802638648
"Mytilus edulis",-5.07664,55.46974,"GB",803282276
"Mytilus edulis",3.86101,51.75521,"NL",922422927
"Mytilus edulis",4.90825,59.30184,"NO",1049643558
"Mytilus edulis",-3.61603,50.22968,"GB",803172451
"Mytilus edulis",-1.0768,50.65729,"GB",802353569
"Mytilus edulis",-8.25571,55.27553,"IE",802879026
"Mytilus edulis",-10.13736,53.69586,"IE",866275282
"Mytilus edulis",-8.18956,55.26217,"IE",802880108
"Mytilus edulis",1.54293,52.07618,"GB",803263332
"Mytilus edulis",6.77979,53.60437,"DE",922419170
"Mytilus edulis",-10.20423,53.87557,"IE",802876111
"Mytilus edulis",0.85502,52.95738,"GB",803277919
"Mytilus edulis",-10.13574,53.69527,"IE",802876637
"Mytilus edulis",1.4775,52.91919,"GB",803263863
"Mytilus edulis",-10.2539,53.55095,"IE",866274430
"Mytilus edulis",-10.25218,53.55023,"IE",802872741
"Mytilus edulis",6.65776,53.58339,"DE",922425229
"Mytilus edulis",-10.14767,53.69495,"IE",866275506
"Mytilus edulis",6.65426,53.60247,"DE",922425318
"Mytilus edulis",-8.18956,55.26397,"IE",802880836
"Mytilus edulis",-10.14628,53.69418,"IE",802876966
"Mytilus edulis",4.68127,53.12503,"NL",922425484
"Mytilus edulis",-8.19172,55.26225,"IE",866276284
"Mytilus edulis",-5.01264,51.70147,"GB",802850979
"Mytilus edulis",-0.05084,50.79665,"GB",802635584
"Mytilus edulis",-3.63895,50.24375,"GB",803174311
"Mytilus edulis",1.47036,52.923,"GB",803263525
"Mytilus edulis",1.75576,52.47081,"GB",803263153
"Mytilus edulis",1.54684,52.08866,"GB",803263246
"Mytilus edulis",-8.19113,55.26217,"IE",802879655
"Mytilus edulis",1.55676,52.83319,"GB",803263412
"Mytilus edulis",-0.11042,54.13197,"GB",732465122
"Mytilus edulis",11.3354,58.3475,"SE",745043258
"Mytilus edulis",-10.20516,53.87576,"IE",866275219
"Mytilus edulis",-8.25647,55.27522,"IE",866275860
"Mytilus edulis",-8.19028,55.26414,"IE",866276369
"Mytilus edulis",-0.08049,54.11712,"GB",732465141
"Mytilus edulis",-5.57467,54.3921,"IE",866272923
"Mytilus edulis",-8.19212,55.2623,"IE",866276176
"Mytilus edulis",-5.01119,51.7015,"GB",802850750
"Mytilus edulis",-5.5726,54.39164,"IE",802846228
"Mytilus edulis",-0.72455,50.7592,"GB",802635423
"Mytilus edulis",-0.18879,54.01991,"GB",803225091
"Mytilus edulis",8.4266,55.03137,"DE",922420474
